Fiscal Year,Eff. Date,Job Code,Title,Union Code,SetID,Grade,Biweekly Min,Biweekly Max,Extended Range,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10,Step 11,Step 12,Step 13,Step 14,Step 15,Step 16,Step 17,Step 18,Step 19,Step 20
FY13-14,2014/01/04,3518,"Assoc Musm Cnsrvt, AAM",790,COMMN,6840,2571,3126,0,32.1375,33.7500,35.4375,37.2125,39.0750,,,,,,,,,,,,,,,
FY13-14,2014/03/29,9774,Sr. Community Devl Spc 1,790,COMMN,7110,2933,3566,0,36.6625,38.5000,40.4250,42.4500,44.5750,,,,,,,,,,,,,,,
FY13-14,2014/01/04,5212,Engineer/Architect Principal,021,SFMTA,5212A (SFMTA),5503,6688,,68.7875,72.2250,75.8375,79.6250,83.6000,85.6375,87.7875,89.9125,,,,,,,,,,,,
FY14-15,2014/07/01,3618,Library Technical Assistant 2,790,COMMN,6710,2412,2933,,30.1500,31.6625,33.2500,34.9125,36.6625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,8104,Victim & Witness Technician,790,COMMN,6100,1791,2178,0,22.3875,23.5125,24.6875,25.9250,27.2250,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7134,Water Const&Main Supt,038,COMMN,7690,3888,4725,0,48.6000,51.0250,53.5750,56.2500,59.0625,,,,,,,,,,,,,,,
FY12-13,2012/07/01,8141,Worker's Compensation Adjuster,790,SFMTA,6860,2596,3155,,32.4500,34.0750,35.7750,37.5625,39.4375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1704,Communications Dispatcher 1,790,COMMN,6120,1809,2199,0,22.6125,23.7375,24.9250,26.1750,27.4875,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8601,Emergency Services Coord I,021,COMMN,6565,2247,2732,,28.0875,29.5000,30.9750,32.5250,34.1500,,,,,,,,,,,,,,,
FY12-13,2012/07/01,1003,IS Operator-Senior,021,SFMTA,6415,2089,2539,,26.1125,27.4250,28.7875,30.2250,31.7375,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1522,Cfdntal Sctry to City Atty,022,COMMN,7045,2841,3453,0,35.5125,37.2875,39.1500,41.1125,43.1625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,6319,Senior Const Inspector,021,SFMTA,7385,3353,4075,,41.9125,44.0000,46.2000,48.5125,50.9375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2917,Program Support Analyst,535,COMMN,7270,3169,3851,0,39.6125,41.5875,43.6625,45.8500,48.1375,,,,,,,,,,,,,,,
FY15-16,2015/10/10,7108,Heavy Equip Ops Asst Sprv,003,SFMTA,7405,3387,4117,,42.3375,44.4625,46.6750,49.0125,51.4625,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7213,Plumber Supervisor 1,038,COMMN,7430,3426,4164,0,42.8250,44.9625,47.2125,49.5750,52.0500,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2305,Psychiatric Technician,250,COMMN,6630,2319,2819,0,28.9875,30.4375,31.9625,33.5625,35.2375,,,,,,,,,,,,,,,
FY15-16,2015/10/10,1070,IS Project Director,021,SFMTA,1070H,4493,5651,11,56.1625,57.5625,59.0125,61.0250,62.5125,64.0750,65.6500,67.2625,68.9500,70.6375,72.3875,74.2000,76.0750,,,,,,,
FY13-14,2014/01/04,1771,Media Production Specialist,790,SFMTA,6530,2209,2685,,27.6125,28.9875,30.4375,31.9625,33.5625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,0885,Mayoral Staff V,002,COMMN,6250,1927,2342,0,24.0875,25.2875,26.5500,27.8750,29.2750,,,,,,,,,,,,,,,
FY13-14,2013/07/01,9345,Sheet Metal Supervisor 1,104,COMMN,7410,3396,4128,0,42.4500,44.5750,46.8000,49.1375,51.6000,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1033,IS Trainer-Senior,021,SFMTA,7325,3256,3957,,40.7000,42.7250,44.8625,47.1125,49.4625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7309,Car and Auto Painter,130,COMMN,7309C,3012,3012,,37.6500,,,,,,,,,,,,,,,,,,,
FY15-16,2015/10/10,AB44,"Cfdntal Chf Atty 2,(Cvl&Crmnl)",002,SFMTA,9010,7414,9012,,92.6750,97.3125,102.1750,107.2750,112.6500,,,,,,,,,,,,,,,
FY14-15,2014/10/11,6222,Depty Sealer of Weights & Meas,021,COMMN,7020,2806,3410,,35.0750,36.8250,38.6625,40.6000,42.6250,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7343,"Sr Statnry Eng, Wtr Treat Plnt",039,SFMTA,7343Y (SFMTA),3647,3647,,45.5875,,,,,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2409,Pharmacy Technician,250,COMMN,6785,2502,3041,0,31.2750,32.8375,34.4750,36.2000,38.0125,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7219,Maintenance Scheduler,790,SFMTA,6610,2297,2793,,28.7125,30.1500,31.6625,33.2500,34.9125,,,,,,,,,,,,,,,
FY13-14,2014/03/29,5189,"Mgr, Utils Eng Bur, PUC",351,SFMTA,8560,5950,7232,,74.3750,78.0875,82.0000,86.1000,90.4000,,,,,,,,,,,,,,,
FY15-16,2015/10/10,1649,Accountant Intern,021,SFMTA,1649H,2293,2407,,28.6625,30.0875,,,,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1224,Pr Payroll & Personnel Clerk,790,SFMTA,6890,2632,3199,,32.9000,34.5500,36.2750,38.0875,39.9875,,,,,,,,,,,,,,,
FY15-16,2015/07/01,6250,Chief Electrical Inspector,006,SFMTA,7900,4311,5241,,53.8875,56.5875,59.4125,62.3875,65.5125,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2595,Sr Employee Asst Counselor,021,SFMTA,2595Y (SFMTA),2918,3547,,36.4750,38.3000,40.2125,42.2250,44.3375,45.4125,46.5500,47.6875,,,,,,,,,,,,
FY13-14,2014/03/29,8249,Fingerprint Technician 1,790,COMMN,6220,1899,2309,0,23.7375,24.9250,26.1750,27.4875,28.8625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2598,Asst Med Examiner,164,COMMN,2598Y,7219,10160,0,90.2375,94.7500,99.5000,104.4500,109.6875,115.1625,120.9375,127.0000,,,,,,,,,,,,
FY13-14,2013/07/01,7223,Cable Machinery Supervisor,039,SFMTA,7223Y (SFMTA),4594,4594,0,57.4250,,,,,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1804,Statistician,021,COMMN,6715,2418,2940,0,30.2250,31.7375,33.3250,35.0000,36.7500,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7242,Painter Supervisor 1,004,SFMTA,7242B (SFMTA),2764,3547,,34.5500,36.2750,38.0875,39.9875,41.9875,36.4750,38.3000,40.2125,42.2250,44.3375,,,,,,,,,,
FY15-16,2015/07/01,6242,Plumbing Inspector,038,SFMTA,7500,3547,4311,,44.3375,46.5500,48.8750,51.3250,53.8875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,3426,Forester,351,SFMTA,7220,3093,3760,,38.6625,40.6000,42.6250,44.7625,47.0000,,,,,,,,,,,,,,,
FY14-15,2014/10/11,2533,Emergency Med Svcs Agency Spec,790,SFMTA,7500,3547,4311,,44.3375,46.5500,48.8750,51.3250,53.8875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,9774,Sr. Community Devl Spc 1,790,SFMTA,7050,2847,3460,,35.5875,37.3625,39.2250,41.1875,43.2500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1842,Management Assistant,790,SFMTA,6730,2435,2960,,30.4375,31.9625,33.5625,35.2375,37.0000,,,,,,,,,,,,,,,
FY13-14,2013/07/01,8213,Police Services Aide,790,SFMTA,6440,2115,2571,,26.4375,27.7625,29.1500,30.6125,32.1375,,,,,,,,,,,,,,,
FY13-14,2014/03/29,8326,"Asst Dir, Log Cabin Rnch",351,COMMN,6960,2726,3313,0,34.0750,35.7750,37.5625,39.4375,41.4125,,,,,,,,,,,,,,,
FY13-14,2013/07/01,9251,Public Relations Mgr,351,COMMN,7655,3826,4650,0,47.8250,50.2125,52.7250,55.3500,58.1250,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1840,Junior Management Assistant,790,SFMTA,6470,2145,2607,,26.8125,28.1500,29.5625,31.0375,32.5875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,6110,Environmental Hlth Tech 2,790,COMMN,6730,2435,2960,0,30.4375,31.9625,33.5625,35.2375,37.0000,,,,,,,,,,,,,,,
FY13-14,2014/03/29,5283,Planner 5,021,COMMN,5283B,4561,5544,6,57.0125,59.8625,62.8625,66.0000,69.3000,70.9875,72.7750,74.5250,,,,,,,,,,,,
FY14-15,2014/07/01,6317,Assistant Const Inspector,021,SFMTA,6825,2551,3101,,31.8875,33.4875,35.1625,36.9125,38.7625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,9258,"Airport Asst Dep Dir, Bus&Fin",351,COMMN,7960,4440,5397,,55.5000,58.2750,61.1875,64.2500,67.4625,,,,,,,,,,,,,,,
FY14-15,2014/10/11,9375,"Asst.Dep.Dir., Port",351,COMMN,8045,4627,5624,,57.8375,60.7375,63.7625,66.9625,70.3000,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2551,Mental Hlth Treatment Spec,021,COMMN,7090,2902,3527,0,36.2750,38.0875,39.9875,41.9875,44.0875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,3342,Zoo Curator,251,COMMN,7430,3426,4164,,42.8250,44.9625,47.2125,49.5750,52.0500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7250,Utility Plumber Supervisor 1,038,COMMN,7450,3460,4206,,43.2500,45.4125,47.6875,50.0750,52.5750,,,,,,,,,,,,,,,
FY15-16,2015/07/01,1444,Secretary 1,790,SFMTA,6165,1849,2247,,23.1125,24.2625,25.4750,26.7500,28.0875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,5218,Structural Engineer,021,SFMTA,7975,4471,5435,,55.8875,58.6875,61.6125,64.7000,67.9375,,,,,,,,,,,,,,,
FY15-16,2015/10/10,8226,Museum Guard,790,SFMTA,6375,2048,2490,6,25.6000,26.8875,28.2250,29.6375,31.1250,,,,,,,,,,,,,,,
FY14-15,2014/07/01,9706,Employment & Training Spec 5,535,SFMTA,7230,3108,3777,,38.8500,40.7875,42.8250,44.9625,47.2125,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2454,Clinical Pharmacist,790,COMMN,2454A,4789,6112,0,59.8625,62.8625,66.0000,69.3000,72.7750,76.4000,,,,,,,,,,,,,,
FY13-14,2014/03/29,8173,Legal Assistant,021,COMMN,6825,2551,3101,0,31.8875,33.4875,35.1625,36.9125,38.7625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2558,Senior Physical Therapist,021,SFMTA,2558Y (SFMTA),3273,4604,,40.9125,42.9500,45.1000,47.3500,49.7250,52.2000,54.8125,57.5500,,,,,,,,,,,,
FY14-15,2014/10/11,7226,Carpenter Supervisor 1,236,COMMN,7390,3359,4082,,41.9875,44.0875,46.2875,48.6000,51.0250,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1686,Auditor III,021,COMMN,1686C,3557,4323,6,44.4625,46.6750,49.0125,51.4625,54.0375,55.3500,56.7375,58.1250,,,,,,,,,,,,
FY13-14,2014/01/04,1163,Ex Asst to the Dir of Health,351,SFMTA,7885,4278,5200,,53.4750,56.1500,58.9625,61.9000,65.0000,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1958,Supervising Purchaser,021,SFMTA,1958Y (SFMTA),3807,4627,,47.5875,49.9750,52.4625,55.0875,57.8375,59.2375,60.7375,62.2000,,,,,,,,,,,,
FY14-15,2014/10/11,7373,"Sr. Stationary Eng, Sew Plant",039,COMMN,7373D,4055,4055,,50.6875,,,,,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1270,Departmental Personnel Officer,351,SFMTA,7570,3668,4458,,45.8500,48.1375,50.5500,53.0750,55.7250,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7218,Asbestos Abatement Worker 2,790,SFMTA,7218Y (SFMTA),2872,2872,,35.9000,,,,,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1041,IS Engineer-Assistant,021,COMMN,1041D,3296,4144,,41.2000,42.2125,43.2375,44.7500,45.8750,47.0125,48.1625,49.3500,50.5750,51.8000,,,,,,,,,,
FY14-15,2014/10/11,2626,Chief Dietitian,790,COMMN,7110,2933,3566,,36.6625,38.5000,40.4250,42.4500,44.5750,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7244,Power Plant Supervisor 1,006,SFMTA,7050,2847,3460,,35.5875,37.3625,39.2250,41.1875,43.2500,,,,,,,,,,,,,,,
FY14-15,2014/10/11,9149,Traf Signal Electrician Sup II,006,SFMTA-Negotiated,9149D,5131,5131,,64.1375,,,,,,,,,,,,,,,,,,,
FY15-16,2015/07/01,7126,Mech Shop & Equip Supt,130,SFMTA,7410,3396,4128,,42.4500,44.5750,46.8000,49.1375,51.6000,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7303,Barber,250,SFMTA,6330,2004,2435,,25.0500,26.3000,27.6125,28.9875,30.4375,,,,,,,,,,,,,,,
FY12-13,2012/07/01,7311,Cement Mason,580,SFMTA,6590,2274,2764,,28.4250,29.8500,31.3375,32.9000,34.5500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,5620,Regulatory Specialist,021,SFMTA,7315,3241,3940,,40.5125,42.5375,44.6750,46.9000,49.2500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1844,Senior Management Assistant,790,COMMN,6970,2737,3327,0,34.2125,35.9250,37.7250,39.6125,41.5875,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7136,Water Shops & Equip Supt,038,COMMN,7600,3724,4527,0,46.5500,48.8750,51.3250,53.8875,56.5875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,R520,Agency General Counsel (SFRA),RD5,COMMN,R520A,5163,6276,0,64.5375,67.7625,71.1625,74.7125,78.4500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7108,Heavy Equip Ops Asst Sprv,003,COMMN,7260,3155,3836,0,39.4375,41.4125,43.4875,45.6625,47.9500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2303,Patient Care Assistant,250,COMMN,2303Y,1658,2014,6,20.7250,21.7500,22.8375,23.9750,25.1750,26.0500,27.3500,28.7125,30.1500,31.6625,,,,,,,,,,
FY13-14,2013/07/01,2340,Operating Room Nurse,791,COMMN,2340Y,4015,5275,0,50.1875,51.7875,53.3875,54.9125,56.6250,58.3750,60.1750,62.0500,63.9875,65.9375,,,,,,,,,,
FY15-16,2015/10/10,7210,Mobile Equipment Supervisor,003,SFMTA,7400,3378,4106,,42.2250,44.3375,46.5500,48.8750,51.3250,,,,,,,,,,,,,,,
FY14-15,2014/10/11,2464,Senior Microbiologist,856,COMMN,7400,3378,4106,,42.2250,44.3375,46.5500,48.8750,51.3250,,,,,,,,,,,,,,,
FY14-15,2014/10/11,8566,Counselor 2 (SFERS),790,COMMN,6885,2627,3193,,32.8375,34.4750,36.2000,38.0125,39.9125,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7215,General Laborer Supervisor 1,261,SFMTA,6485,2161,2627,,27.0125,28.3625,29.7875,31.2750,32.8375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,6323,Permit Technician III,790,COMMN,6840,2571,3126,0,32.1375,33.7500,35.4375,37.2125,39.0750,,,,,,,,,,,,,,,
FY14-15,2014/10/11,5203,Asst Engr,021,COMMN,7265,3162,3844,,39.5250,41.5000,43.5750,45.7625,48.0500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2802,Epidemiologist 1,021,SFMTA,6715,2418,2940,,30.2250,31.7375,33.3250,35.0000,36.7500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7376,Sheet Metal Worker,104,SFMTA,7220,3093,3760,,38.6625,40.6000,42.6250,44.7625,47.0000,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1812,Assistant Retirement Analyst,790,COMMN,6750,2459,2989,,30.7375,32.2750,33.8875,35.5875,37.3625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2457,Asst Forensic Toxicologist 2,021,COMMN,7895,4299,5225,0,53.7375,56.4250,59.2375,62.2000,65.3125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8237,Public Safety Comm Tech,790,COMMN,6710,2412,2933,,30.1500,31.6625,33.2500,34.9125,36.6625,,,,,,,,,,,,,,,
FY15-16,2015/10/10,1721,Senior Data Entry Operator,790,SFMTA,6205,1886,2292,,23.5750,24.7500,25.9875,27.2875,28.6500,,,,,,,,,,,,,,,
FY14-15,2014/10/11,2932,Sr Psychiatric Social Worker,790,COMMN,7200,3064,3724,,38.3000,40.2125,42.2250,44.3375,46.5500,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2992,Contract Compliance Officer 1,021,SFMTA,7175,3027,3679,,37.8375,39.7250,41.7125,43.7875,45.9875,,,,,,,,,,,,,,,
FY15-16,2015/07/01,8147,Sr District Atty Investigator,419,SFMTA,8147G,3566,4551,,44.5750,46.8000,49.1375,51.6000,54.1750,56.8875,,,,,,,,,,,,,,
FY13-14,2014/01/04,9770,Community Development Asst,790,SFMTA,6320,1994,2424,,24.9250,26.1750,27.4875,28.8625,30.3000,,,,,,,,,,,,,,,
FY12-13,2012/07/01,7482,Power Generation Technician 2,006,SFMTA,7230,3108,3777,,38.8500,40.7875,42.8250,44.9625,47.2125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7208,Heavy Equipment Ops Sprv,003,COMMN,7380,3346,4067,,41.8250,43.9125,46.1125,48.4125,50.8375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2537,Respiratory Care Prctnr 2,790,SFMTA,7120,2946,3581,,36.8250,38.6625,40.6000,42.6250,44.7625,,,,,,,,,,,,,,,
FY14-15,2014/10/11,8205,Institutional Police Sergeant,969,COMMN,8205D,2611,4551,,44.5500,46.8125,49.1375,51.6125,54.1750,56.8875,32.6375,34.3000,36.0000,37.8000,39.6875,,,,,,,,,
FY13-14,2013/07/01,1764,Mail & Reproduction Svc Sprv,790,COMMN,6685,2383,2896,0,29.7875,31.2750,32.8375,34.4750,36.2000,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7213,Plumber Supervisor 1,038,SFMTA,7430,3426,4164,,42.8250,44.9625,47.2125,49.5750,52.0500,,,,,,,,,,,,,,,
FY12-13,2012/07/01,2991,"Coord, Human Rights Comm",790,SFMTA,7340,3282,3989,,41.0250,43.0750,45.2250,47.4875,49.8625,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2481,Water QualityTech I/II,021,COMMN,2481A,2161,3041,0,27.0125,28.3625,29.7875,31.2750,32.8375,34.4750,36.2000,38.0125,,,,,,,,,,,,
FY14-15,2014/10/11,7232,HH Mechanical Shop Sprv,130,COMMN,7232D,3534,3534,,44.1750,,,,,,,,,,,,,,,,,,,
FY14-15,2014/10/11,3520,Museum Preparator,790,SFMTA,6130,1818,2209,,22.7250,23.8625,25.0500,26.3000,27.6125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1938,Stores & Equip Asst Sprv,790,COMMN,6650,2342,2847,,29.2750,30.7375,32.2750,33.8875,35.5875,,,,,,,,,,,,,,,
FY13-14,2014/01/04,AB44,"Cfdntal Chf Atty 2,(Cvl&Crmnl)",002,SFMTA,8865,6902,8389,,86.2750,90.5875,95.1250,99.8750,104.8625,,,,,,,,,,,,,,,
FY14-15,2014/10/11,8326,"Asst Dir, Log Cabin Rnch",351,COMMN,8326D,2806,3410,6,35.0750,36.8250,38.6625,40.6000,42.6250,44.7625,47.0000,,,,,,,,,,,,,
FY13-14,2014/01/04,7342,Locksmith,236,COMMN,6880,2621,3187,0,32.7625,34.4000,36.1250,37.9375,39.8375,,,,,,,,,,,,,,,
FY13-14,2014/03/29,8152,"SrClaimsInvstgtor,Cty Atty Ofc",022,COMMN,7495,3537,4299,0,44.2125,46.4250,48.7375,51.1750,53.7375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,9772,Community Development Spec,790,COMMN,6790,2507,3047,0,31.3375,32.9000,34.5500,36.2750,38.0875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,9161,"Asst Chf, Bur Clm Invest&Admin",351,SFMTA,7990,4500,5469,,56.2500,59.0625,62.0125,65.1125,68.3625,,,,,,,,,,,,,,,
FY15-16,2015/07/01,2740,Porter Supervisor 1,790,SFMTA,6480,2156,2621,,26.9500,28.3000,29.7125,31.2000,32.7625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1935,Principal Parts Storekeeper,790,SFMTA,6630,2319,2819,,28.9875,30.4375,31.9625,33.5625,35.2375,,,,,,,,,,,,,,,
FY15-16,2015/07/01,6252,Line Inspector,006,SFMTA,7505,3557,4323,,44.4625,46.6750,49.0125,51.4625,54.0375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7524,Institution Utility Worker,250,SFMTA,5910,1634,1985,,20.4250,21.4250,22.5000,23.6250,24.8125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2312,Licensed Vocational Nurse,250,COMMN,6620,2309,2806,,28.8625,30.3000,31.8125,33.4000,35.0750,,,,,,,,,,,,,,,
FY14-15,2014/07/01,3410,Apprentice Gardener,261,COMMN,3410C,1350,1963,,16.8750,18.4000,19.9375,21.4750,23.0125,24.5375,,,,,,,,,,,,,,
FY14-15,2014/07/01,1041,IS Engineer-Assistant,021,SFMTA,1041C,3200,4023,,40.0000,40.9875,41.9750,43.4500,44.5375,45.6375,46.7625,47.9125,49.1000,50.2875,,,,,,,,,,
FY14-15,2014/10/11,1952,Purchaser,021,COMMN,6945,2706,3289,,33.8250,35.5125,37.2875,39.1500,41.1125,,,,,,,,,,,,,,,
FY15-16,2015/07/01,2720,Janitorial Services Supervisor,790,SFMTA,6680,2377,2890,,29.7125,31.2000,32.7625,34.4000,36.1250,,,,,,,,,,,,,,,
FY13-14,2013/07/01,8260,Criminalist II,021,COMMN,7415,3403,4137,0,42.5375,44.6750,46.9000,49.2500,51.7125,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7380,"Electrl Trnst Mech, Asst Sprv",006,SFMTA,7130,2960,3597,0,37.0000,38.8500,40.7875,42.8250,44.9625,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1013,IS Technician-Senior,021,COMMN,6795,2514,3056,0,31.4250,33.0000,34.6500,36.3750,38.2000,,,,,,,,,,,,,,,
FY14-15,2014/10/11,2908,Hospital Eligiblity Worker,535,SFMTA,6720,2424,2946,,30.3000,31.8125,33.4000,35.0750,36.8250,,,,,,,,,,,,,,,
FY13-14,2013/07/01,5209,Industrial Engineer,021,SFMTA,7475,3503,4258,,43.7875,45.9875,48.2750,50.7000,53.2250,,,,,,,,,,,,,,,
FY13-14,2013/07/01,5207,Assoc Engineer,021,COMMN,7475,3503,4258,0,43.7875,45.9875,48.2750,50.7000,53.2250,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7514,General Laborer,261,SFMTA,6255,1932,2348,,24.1500,25.3500,26.6250,27.9500,29.3500,,,,,,,,,,,,,,,
FY15-16,2015/10/10,1203,Personnel Technician,022,SFMTA,6675,2371,2882,,29.6375,31.1250,32.6750,34.3125,36.0250,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1637,Patient Accounts Clerk,790,COMMN,6635,2326,2827,,29.0750,30.5250,32.0500,33.6625,35.3375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1044,IS Engineer-Principal,021,COMMN,1044A,4183,5261,11,52.2875,53.5875,54.9375,56.8125,58.2000,59.6500,61.1250,62.6250,64.1875,65.7625,67.4000,69.0875,70.8125,,,,,,,
FY14-15,2014/07/01,8207,Bldg & Grounds Patrol Officer,790,COMMN,6250,1927,2342,,24.0875,25.2875,26.5500,27.8750,29.2750,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2323,Clinical Nurse Specialist,791,COMMN,2323Y,4514,7044,0,56.4250,59.2250,62.2125,65.3000,68.6125,70.6750,72.8875,75.1375,77.4625,79.8500,62.2125,65.3000,68.6125,72.0500,75.6250,77.8500,80.2875,82.7625,85.3500,88.0500
FY13-14,2014/03/29,9704,Employment & Training Spec 3,535,COMMN,6830,2557,3108,0,31.9625,33.5625,35.2375,37.0000,38.8500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1043,IS Engineer-Senior,021,SFMTA,1043C,3928,4939,,49.1000,50.2875,51.5375,53.3125,54.6000,55.9625,57.3750,58.7875,60.2500,61.7375,,,,,,,,,,
FY13-14,2014/01/04,2819,Assistant Health Educator,021,SFMTA,6745,2454,2983,,30.6750,32.2125,33.8250,35.5125,37.2875,,,,,,,,,,,,,,,
FY14-15,2014/07/01,9196,Sr Light Rail Veh Equip Eng,021,SFMTA,8115,4789,5822,,59.8625,62.8625,66.0000,69.3000,72.7750,,,,,,,,,,,,,,,
FY15-16,2015/10/10,5312,Survey Assistant II,021,SFMTA,6980,2752,3346,,34.4000,36.1250,37.9375,39.8375,41.8250,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1480,Principal Water Services Clerk,790,COMMN,6650,2342,2847,,29.2750,30.7375,32.2750,33.8875,35.5875,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7373,"Sr. Stationary Eng, Sew Plant",039,SFMTA,7373C,3720,3720,,46.5000,,,,,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7325,General Utility Mechanic,130,SFMTA,7325B (SFMTA),3242,3242,,40.5250,,,,,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1721,Senior Data Entry Operator,790,SFMTA,6140,1827,2221,,22.8375,23.9750,25.1750,26.4375,27.7625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,3426,Forester,351,SFMTA,7160,3005,3653,,37.5625,39.4375,41.4125,43.4875,45.6625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1452,Executive Secretary 2,022,SFMTA,6735,2442,2969,,30.5250,32.0500,33.6625,35.3375,37.1125,,,,,,,,,,,,,,,
FY13-14,2013/07/01,3406,Land Use Aide,790,SFMTA,6190,1871,2274,,23.3875,24.5625,25.7875,27.0750,28.4250,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1938,Stores & Equip Asst Sprv,790,COMMN,6710,2412,2933,,30.1500,31.6625,33.2500,34.9125,36.6625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7418,Senior Book Repairer,790,COMMN,6440,2115,2571,0,26.4375,27.7625,29.1500,30.6125,32.1375,,,,,,,,,,,,,,,
FY15-16,2015/07/01,7470,Watershed Keeper,790,SFMTA,6530,2209,2685,,27.6125,28.9875,30.4375,31.9625,33.5625,,,,,,,,,,,,,,,
FY15-16,2015/10/10,2555,Physical Therapist Assistant,021,SFMTA,2555H,2640,3537,,33.0000,34.6500,36.3750,38.2000,40.1000,42.1125,44.2125,,,,,,,,,,,,,
FY13-14,2014/03/29,7473,WireRopeCable Maint Mech Train,039,SFMTA,7473B (SFMTA),2461,2461,0,30.7625,,,,,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7263,Maintenance Manager,351,COMMN,7560,3653,4440,0,45.6625,47.9500,50.3500,52.8625,55.5000,,,,,,,,,,,,,,,
FY13-14,2014/03/29,3425,Senior Integrated Pest Mgmt Sp,261,COMMN,6885,2627,3193,0,32.8375,34.4750,36.2000,38.0125,39.9125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2933,Conservatorship/Case Mgt Sprv,790,COMMN,7260,3155,3836,,39.4375,41.4125,43.4875,45.6625,47.9500,,,,,,,,,,,,,,,
